series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Moorhead Police Department,42,65,67,118,117,100,110,109,92,89,69,57,60,62,69,94,109,110,103,114,121,110,51,97,102,95,113,119,132,145,163,125,150,179,129,131,72,87,102,133,129,117,141,133,132,112,89,73,83,95,109,106,127,120,150,141,144,141,99,128,95,69,107,109,138,178,162,153,168,126,89,102,62,91,98,100,122,172,207,231,168,165,117,73,122,85,125,128,114,179,142,145,122,142,114,92,90,77,99,109,123,120,128,151,129,173,90,97,65,104,97,151,124,123,131,150,167,220,125,110,59,70,81,118,99,160,157,175,142,144,73,74,53,98,90,88,107,127,127,86,150,125,63,91,53,72,64,70,105,103,85,121,81,94,43,70,69,68,96,76,75,76,109,98,74,94,74,62,40,61,51,44,67,91,49,21,22,58,80,83,58,52,60,60,46,46,42,46,73,88,52,60,63,60,70,82,52,112,108,115,79,78,64,79,65,58,58,87,101,67,121,112,100,79,59,61,54,42,58,60,83,80,88,83,89,98,76,64,55,60,76,72,57,57,65,56,67,77,69,53,30,48,53,54,62,67,84,65,62,79,57,33,46,35,42,64,61,80,69,61,80,70,62,32,52,38,46,62,61,63,65,64,61,47,46,26,27,34,35,53,52,72,78,110,86,73,48,45,53,44,37,60,75,67,60,80,85,60,74,66,55,42,72,65,48,78,87,94,67,70,47,52,44,35,42,46,58,73,68,91,58,68,49,51,47,53,48,58,62,76,63,72,66,41,58,44,34,30,21,55,63,60,68,73,75,68,62,36,1,31,44,45,59,75,71,80,55,68,58,56,52,41,45,64,61,55,67,82,81,67,60,68,33,37,45,53,55,62,67,112,58,83,54,53,45,42,45,62,42,60,66,61,72,56,71,33,59,54,43,57,94,76,77,97,64,62,65,67,54,53,54,10,38,13,17,14,47,36,43,42,36,50,44,58,62,91,97,117,86,76,61,91,63,70,88,49,60,74,104,84,88,89,64,68,42,50,49,67,65,69,56,58,56,61,41,36,25,37,32,47,53,42,63,72,58,44,54,41,42,40,37,53,53,49,39,46,48,47,45,34,32,28,33,27,38,34,57,53,
Moorhead Police Department Clearances,8,15,24,16,16,19,14,16,15,12,13,14,11,14,13,10,16,24,16,19,8,21,14,9,32,19,28,16,22,32,30,24,23,37,24,24,13,25,26,28,39,27,18,21,31,38,14,11,28,26,28,27,36,23,30,37,26,29,21,15,23,18,23,23,23,38,30,33,27,21,22,21,20,25,28,16,14,23,49,70,27,31,22,23,38,27,36,32,23,49,56,24,33,19,20,22,21,18,26,26,32,25,28,34,33,39,15,21,11,21,27,31,17,26,27,40,19,41,23,28,17,19,25,45,18,33,40,28,21,22,24,18,23,19,18,25,21,22,20,19,18,11,13,0,17,24,23,26,28,17,30,29,12,14,17,1,16,24,29,20,23,21,22,16,12,10,12,10,10,18,8,7,10,11,7,5,1,0,14,0,18,15,17,2,7,6,8,7,18,17,7,14,13,9,18,22,11,18,15,23,11,8,9,10,14,15,17,24,24,14,28,20,20,17,21,22,11,9,17,13,20,13,20,10,22,10,19,19,23,15,23,14,3,9,10,16,12,21,14,17,11,12,10,9,11,9,13,12,12,12,14,4,12,6,8,9,10,13,8,13,16,10,9,7,16,7,14,14,10,13,6,9,9,5,18,5,4,11,9,14,15,16,12,15,24,25,14,16,11,18,10,16,19,14,13,16,13,17,29,22,26,12,25,30,7,27,21,19,16,20,14,19,13,7,9,13,16,11,7,17,8,18,13,16,10,17,14,8,11,15,10,14,15,12,25,9,15,13,10,20,15,15,15,12,21,22,21,9,0,11,17,13,14,14,15,17,19,20,15,18,9,14,15,11,10,14,18,15,14,14,18,19,11,11,20,12,15,10,17,23,12,16,11,9,8,14,9,21,12,9,14,11,15,11,17,13,18,19,15,19,27,26,17,19,12,24,15,18,19,18,11,3,12,3,1,1,11,8,6,11,12,20,14,11,6,20,16,18,15,15,11,9,10,3,10,11,9,15,15,15,15,6,9,9,6,12,9,12,19,20,12,20,13,10,6,9,13,8,8,14,12,11,15,20,18,14,15,11,10,14,12,9,11,8,4,12,5,3,6,3,5,7,10,1,4,4,9,6,
