series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Alexandria Police Department,14,29,29,47,52,33,53,39,26,48,29,33,21,24,29,43,36,42,51,81,70,59,32,50,34,32,43,29,30,30,40,35,29,33,39,25,13,17,18,30,36,34,41,42,37,40,35,47,25,20,33,31,42,41,40,55,33,45,49,27,23,27,39,24,56,36,45,40,40,50,29,43,28,26,39,37,39,45,49,51,43,39,35,35,39,36,51,37,38,56,68,56,52,38,31,41,33,32,34,46,73,53,35,52,49,24,41,28,25,33,43,45,43,49,42,58,42,69,37,30,33,31,49,31,26,53,41,63,19,30,37,40,38,33,40,53,41,37,65,62,51,46,19,27,23,44,28,7,49,48,57,49,54,38,50,48,33,34,31,41,33,59,50,46,52,41,34,44,26,27,41,54,27,36,29,34,35,40,15,30,27,45,27,38,34,35,47,55,48,36,32,41,38,33,36,49,45,53,56,44,0,0,0,0,42,36,18,14,17,19,24,13,13,16,13,13,37,7,14,17,12,12,11,28,10,15,12,6,36,23,38,14,28,33,20,15,19,11,20,17,28,25,36,27,12,16,22,14,26,19,11,19,26,14,17,17,35,22,27,13,10,15,30,19,20,21,14,27,33,19,36,32,35,22,18,22,47,30,39,36,38,35,34,36,40,26,21,25,35,31,36,20,17,14,26,30,28,16,19,25,31,23,45,41,26,11,21,23,15,21,15,16,34,35,35,24,22,38,34,13,21,19,19,19,19,20,29,32,22,29,17,24,21,15,13,16,26,17,24,30,17,17,33,51,25,21,19,21,26,22,20,27,33,30,34,31,43,36,27,30,20,26,41,20,15,23,20,23,11,12,17,14,21,15,26,31,36,39,25,26,23,19,13,20,20,17,30,24,30,24,31,31,34,27,30,28,22,24,14,23,26,35,41,27,21,26,37,25,39,27,24,25,21,20,49,31,44,24,26,19,30,34,30,31,31,23,41,48,28,24,25,27,27,16,24,27,20,21,24,18,18,14,14,10,8,20,19,18,21,23,19,19,35,17,16,11,13,10,22,18,14,9,18,21,10,19,20,20,17,19,11,11,21,18,24,17,17,23,17,11,14,5,7,3,12,2,1,0,0
Alexandria Police Department Clearances,4,9,12,9,15,7,11,10,10,18,14,21,9,14,16,14,11,11,20,44,46,39,11,26,15,17,23,8,8,12,15,4,7,10,11,14,4,2,8,8,3,5,6,14,15,18,17,18,8,6,15,9,13,13,12,18,10,12,19,8,12,14,16,12,14,8,12,10,6,17,11,8,11,10,5,14,9,5,14,9,13,8,10,15,19,15,18,14,9,18,17,12,10,12,10,14,10,10,11,15,18,19,10,13,18,10,14,10,13,11,21,5,6,13,8,17,17,14,11,7,10,12,18,13,10,15,10,17,4,9,12,11,10,9,10,17,16,14,19,13,18,15,7,9,8,22,12,1,11,14,5,21,17,11,20,21,17,12,12,12,7,11,8,11,15,9,8,13,11,8,19,6,10,8,8,11,9,17,0,9,16,24,13,17,19,15,25,23,30,24,18,23,16,21,27,32,30,32,32,19,0,0,0,0,25,18,16,13,16,17,18,12,13,16,11,11,27,7,12,13,8,10,7,19,6,11,11,5,22,10,21,7,0,11,13,6,13,11,18,16,15,15,17,21,11,9,12,6,15,9,10,14,23,12,15,7,26,16,19,9,9,14,27,15,16,20,14,25,25,16,28,26,30,16,11,20,31,17,29,23,34,29,32,27,23,22,14,14,17,12,13,13,14,9,19,19,15,13,13,17,13,10,17,11,16,7,9,6,12,11,12,10,15,16,17,9,11,16,15,7,9,11,19,11,11,15,13,19,11,7,11,11,10,13,7,9,10,8,14,12,9,10,10,15,10,10,9,11,13,10,7,11,12,15,16,13,12,15,16,11,7,15,23,6,7,9,13,12,5,7,8,10,10,12,13,23,21,12,12,10,11,9,6,14,10,12,17,13,9,15,14,9,18,10,14,14,8,9,13,10,9,8,20,12,12,10,18,18,20,23,19,16,16,12,13,13,28,14,14,8,18,14,19,14,13,15,13,14,18,11,15,11,10,9,15,11,11,6,13,4,9,11,10,8,9,12,10,11,7,13,7,16,19,10,12,14,19,6,15,12,7,5,9,9,12,13,15,12,7,8,7,3,14,11,9,9,10,5,11,11,7,2,4,2,11,1,2,0,1
