series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Minnetonka Police Department,95,101,115,70,109,122,103,114,114,145,115,111,108,103,136,115,117,118,116,95,82,126,91,144,116,106,117,113,78,72,86,85,78,93,68,67,77,55,61,66,53,69,90,76,70,84,51,65,63,24,32,75,49,123,107,126,129,126,124,119,120,112,142,108,91,118,124,145,104,87,94,97,102,126,98,81,90,109,120,136,87,111,95,85,92,116,121,118,83,95,133,84,88,88,72,131,86,94,105,100,89,110,98,108,86,104,85,72,69,88,90,63,68,88,101,97,96,86,109,90,64,79,80,63,99,100,101,96,90,1,0,0,136,135,83,82,76,103,82,129,117,149,113,100,115,72,88,108,124,101,109,128,124,108,90,106,120,66,91,103,108,113,98,87,103,107,106,124,95,89,110,104,89,113,100,98,95,112,94,108,110,88,109,89,91,101,104,135,96,97,71,60,64,52,80,81,82,85,76,85,96,81,74,83,91,86,63,72,73,83,96,80,69,74,75,83,89,60,79,66,82,85,75,76,61,92,49,103,50,54,63,73,65,82,70,84,101,88,83,82,68,63,72,68,90,65,62,95,63,63,66,73,63,53,54,57,55,71,83,57,70,71,52,83,75,67,57,68,66,66,67,79,58,49,72,52,68,72,64,56,72,58,90,83,73,59,77,58,62,65,82,93,66,82,71,87,52,73,70,82,64,49,59,61,67,80,74,60,53,74,68,63,61,40,51,68,57,63,57,64,68,63,70,63,57,51,57,52,64,54,50,42,43,59,47,53,64,45,53,72,78,48,44,70,66,62,56,60,52,39,65,48,52,57,58,50,39,47,60,60,44,44,48,62,64,65,52,59,57,69,43,66,67,36,53,52,47,53,44,42,63,55,51,57,58,52,44,55,60,61,77,58,50,59,103,78,51,38,48,41,38,72,61,79,49,62,68,67,71,42,45,66,52,55,42,44,63,48,64,50,64,43,50,28,29,29,66,74,45,59,54,54,69,52,65,52,51,67,54,55,61,64,60,53,70,57,74,46,55,62,84,54,54,62,61,58,54,59,43,51,58,61,68,81,52,58,64,97,58,62,55,65,63,58,56,51,52,59,62,74,73,42,49,45,35,48,52,51,17
Minnetonka Police Department Clearances,30,53,47,22,37,39,26,44,33,32,28,38,43,50,57,45,52,36,36,32,33,45,28,50,51,42,34,38,18,17,29,34,21,28,33,36,22,24,28,26,23,21,33,36,32,27,21,31,36,14,19,39,26,34,32,41,33,34,65,50,46,56,61,38,34,37,28,44,29,21,36,33,36,51,45,39,37,38,41,44,32,37,40,27,24,54,40,48,27,29,38,28,22,29,20,40,29,26,45,42,27,33,25,28,19,20,38,35,30,47,28,20,19,30,32,27,30,19,34,31,22,25,28,16,31,27,25,24,20,1,0,0,0,0,19,25,13,14,9,19,24,25,43,32,36,30,31,40,45,35,25,33,35,30,25,19,89,58,85,99,99,104,91,86,98,100,100,112,86,80,99,102,81,107,96,92,92,109,94,106,36,32,44,30,23,33,27,29,30,30,15,16,14,20,37,29,33,24,24,33,32,33,26,34,28,38,31,26,26,28,20,21,21,39,29,23,32,18,42,24,30,20,13,24,18,24,11,41,24,26,17,18,25,16,20,21,22,33,21,20,23,26,29,29,26,24,23,33,15,20,16,18,19,20,20,19,21,25,23,17,24,27,9,22,28,24,18,23,20,14,12,19,21,19,24,12,28,21,29,17,26,19,24,25,16,21,24,24,23,25,32,43,26,31,25,31,17,23,20,25,23,18,18,15,14,19,18,20,17,23,24,20,25,17,17,26,25,26,22,16,20,27,19,24,15,23,21,22,16,14,14,5,10,15,17,17,22,14,20,20,22,15,13,13,21,18,21,15,16,11,16,16,13,9,9,18,19,11,21,25,16,14,23,10,15,25,17,21,17,25,18,18,24,10,11,19,11,17,12,10,19,13,24,23,21,18,21,14,24,17,25,16,11,14,20,20,10,12,12,17,7,19,10,18,8,13,9,17,19,16,11,12,14,10,17,7,20,11,23,16,16,12,8,2,3,2,6,8,7,5,11,7,10,10,16,8,4,4,4,8,7,4,4,3,6,4,11,4,10,7,12,6,7,17,13,14,9,12,9,9,19,20,20,17,14,18,21,38,26,31,27,24,25,22,20,17,18,20,21,31,23,11,22,21,15,13,19,15,5
