series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Cass County Sheriff's Office,29,15,33,37,50,76,77,69,51,46,22,22,25,27,22,32,55,63,60,61,36,43,28,36,29,34,44,46,68,60,60,51,39,28,33,28,18,9,30,29,40,60,67,63,43,51,26,22,31,22,19,40,44,67,85,72,50,40,41,36,38,33,29,33,73,83,94,75,78,63,42,40,28,46,30,39,73,82,75,91,80,41,38,20,66,34,43,40,59,77,80,108,66,61,32,39,31,28,33,59,81,81,103,73,70,54,33,43,34,31,30,46,76,79,87,103,72,67,48,44,47,37,42,39,84,96,109,105,85,80,53,30,33,42,33,52,76,122,108,104,65,80,48,35,45,33,44,40,101,78,115,90,66,58,58,56,43,55,43,55,79,113,120,125,84,47,32,42,44,50,53,43,70,98,119,86,92,55,47,49,42,35,50,47,63,97,129,90,55,78,59,40,56,30,48,43,85,79,85,77,61,56,42,48,35,36,37,56,70,81,89,83,71,83,57,36,53,47,59,55,71,84,94,88,84,62,48,61,47,42,38,61,69,85,91,86,78,65,67,39,38,49,34,58,95,83,77,36,60,62,46,35,23,17,18,42,70,64,43,34,26,17,10,22,23,14,12,8,20,22,28,13,9,18,13,8,35,44,40,11,16,13,35,26,8,10,10,5,28,28,31,19,15,17,19,24,33,23,9,6,48,41,38,47,59,106,89,66,66,74,47,46,40,48,40,43,45,31,48,79,35,48,39,60,44,45,50,52,90,83,117,86,57,72,45,44,58,53,57,52,94,71,112,93,93,91,59,50,53,56,52,64,81,108,112,79,74,63,45,50,51,48,11,9,10,15,16,12,8,9,13,5,16,13,13,12,24,20,31,24,27,21,12,22,11,19,15,11,13,19,9,17,10,14,11,5,32,26,27,23,41,45,54,51,49,44,28,36,27,23,13,13,15,18,40,32,22,29,33,28,24,11,25,12,43,41,56,15,39,14,16,31,19,23,21,21,30,39,10,34,13,0,2,2,11,14,3,9,20,13,1,0,0,1,0,1,2,0,1,1,3,1,5,5,5,5,4,2,6,4,7,10,5,9,6,3,7,5,5,2,7,6,8,10,1,5,7,2,0
Cass County Sheriff's Office Clearances,8,6,17,18,28,21,34,17,22,21,9,18,10,14,5,16,17,42,13,12,7,9,6,8,6,8,10,11,21,20,15,27,16,7,16,6,8,4,20,15,19,18,9,14,6,11,5,4,10,3,7,10,3,12,13,12,8,6,6,4,3,13,8,7,9,12,13,10,10,4,3,10,5,8,7,7,20,14,10,5,9,9,6,5,10,9,12,5,15,7,7,6,14,8,6,3,8,8,5,14,16,4,9,7,9,9,7,7,6,9,8,6,13,9,6,6,9,6,10,5,4,6,8,0,13,10,10,9,6,10,10,9,3,8,10,9,15,18,17,17,10,20,13,7,8,7,10,9,12,16,34,27,13,9,10,11,14,15,12,12,30,28,33,39,22,15,10,21,14,21,17,0,0,61,80,0,37,0,0,0,18,12,19,21,18,34,62,45,24,30,23,20,20,17,19,25,36,32,29,28,23,21,24,15,11,8,16,22,18,24,24,24,23,25,27,12,20,18,17,27,15,25,32,20,18,10,16,11,17,14,22,24,28,33,32,33,20,34,24,9,17,21,17,18,31,32,30,11,22,25,20,15,5,7,6,17,13,11,8,10,10,5,6,7,10,7,8,3,7,8,11,4,4,4,3,3,10,15,13,0,0,5,9,8,3,5,4,0,10,10,13,3,2,5,4,7,9,6,2,0,15,12,10,14,9,70,39,33,41,47,31,35,27,33,27,22,21,14,19,30,16,23,11,6,18,18,32,38,47,28,38,25,16,16,9,7,10,16,10,11,20,12,16,26,13,23,11,11,21,20,19,16,24,29,30,44,49,29,27,22,18,20,5,8,5,6,6,6,6,4,4,2,12,5,5,3,6,2,8,5,9,9,3,7,9,7,2,2,2,4,2,3,3,5,2,1,24,16,14,14,28,31,34,28,23,15,9,15,15,5,0,3,1,0,4,1,3,3,1,1,4,3,2,0,4,4,4,2,5,0,1,2,2,1,0,0,2,0,2,1,3,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
