series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Richfield Police Department,57,44,39,105,103,113,112,111,88,78,75,66,78,47,68,78,102,91,132,93,82,86,80,67,55,77,90,87,89,75,103,111,68,91,73,56,45,54,83,80,87,96,97,100,78,84,92,77,63,53,70,75,81,118,126,114,100,112,108,90,81,81,83,82,84,92,114,106,80,106,110,95,91,64,87,121,116,105,122,108,95,101,74,88,80,73,88,84,94,126,103,112,91,111,83,82,85,68,69,99,88,85,100,113,124,95,115,85,76,68,87,106,116,112,86,140,128,143,161,90,101,81,94,112,104,111,111,113,102,80,94,85,79,79,93,79,110,100,120,116,98,108,67,73,77,95,85,93,68,112,138,100,111,103,83,99,76,83,106,83,102,114,118,83,84,100,64,77,69,60,71,94,98,113,122,89,70,90,87,50,66,45,59,86,78,92,90,70,85,76,75,78,57,57,70,52,73,109,102,111,76,100,78,72,61,59,44,79,85,82,86,110,79,69,69,64,63,56,73,65,69,84,89,91,63,50,49,58,43,40,44,76,80,89,98,87,81,82,70,95,66,64,66,79,72,105,124,103,99,97,96,76,81,75,55,66,89,80,94,83,56,80,67,60,63,46,61,67,78,107,98,88,78,76,86,50,64,57,60,62,87,94,107,96,92,86,49,32,47,39,56,58,82,76,76,75,47,60,69,77,66,42,52,52,59,71,62,75,49,57,45,47,32,32,35,55,50,62,83,91,63,51,66,39,30,34,68,48,66,66,47,78,51,77,81,45,51,34,45,61,71,58,107,66,78,79,51,62,52,41,46,52,54,71,83,39,73,52,49,52,63,40,44,55,51,53,61,65,66,58,70,70,44,36,38,55,84,60,59,77,52,80,78,79,52,47,45,67,64,57,67,56,54,67,72,64,48,36,38,58,62,54,55,55,47,52,54,37,37,33,45,49,53,55,64,63,69,65,58,58,70,71,61,55,49,54,76,9,69,68,75,70,61,45,65,50,56,70,69,68,48,70,84,59,73,59,63,72,58,59,84,65,74,59,49,44,45,41,47,47,67,51,46,52,52,47,40,49,60,51,34,53,52,60,68,80,59,74,44,51,58,40,52,44,61,66,65,38,
Richfield Police Department Clearances,5,5,5,15,17,8,15,10,9,11,10,5,10,7,4,16,15,10,15,15,18,21,14,11,15,18,23,21,17,9,18,16,17,19,15,6,7,13,21,13,14,19,15,20,18,26,21,25,26,21,21,21,28,23,27,18,23,20,35,28,22,25,15,19,28,21,30,24,16,33,42,30,25,16,29,46,30,28,30,24,25,27,19,17,23,25,17,21,21,34,21,27,14,27,19,30,32,18,24,36,23,19,24,28,39,32,38,27,20,14,21,30,38,27,20,29,24,43,36,20,33,30,33,34,33,30,27,27,22,15,23,12,18,22,25,21,22,18,25,16,16,13,11,15,13,19,12,14,15,10,19,15,17,18,12,26,16,15,19,10,22,14,26,10,17,19,9,13,9,9,23,18,23,30,24,14,10,31,15,15,21,12,19,17,16,25,23,10,20,14,13,15,21,16,14,16,15,19,23,23,19,23,23,21,22,22,15,17,20,12,15,25,21,17,11,19,15,18,19,18,11,25,15,20,17,14,14,22,13,14,15,30,15,27,23,26,15,20,18,14,19,19,14,24,21,34,45,24,23,25,19,23,34,27,17,17,22,22,28,19,14,31,13,13,27,18,28,27,23,39,27,17,26,28,23,16,23,31,25,36,29,34,27,30,31,27,21,17,18,13,23,26,37,31,31,24,15,19,21,22,24,17,14,18,19,20,20,31,19,13,16,11,12,14,14,17,22,17,21,21,20,5,24,10,11,15,17,15,23,23,7,23,13,23,17,11,16,15,19,17,22,18,22,18,24,13,13,7,21,9,11,19,13,9,21,13,21,12,12,15,22,19,22,26,22,18,17,18,36,21,23,25,15,10,11,13,28,25,22,16,18,19,29,37,16,12,12,16,17,11,22,14,16,20,19,13,15,14,8,12,15,12,14,14,9,15,12,8,9,8,12,11,13,20,21,18,19,13,16,20,20,14,22,18,13,11,22,0,23,20,28,23,7,17,12,12,8,8,12,12,11,12,21,14,16,11,16,20,17,17,33,21,19,20,12,13,12,11,11,8,25,20,22,14,14,7,8,13,8,17,13,18,12,11,24,28,24,36,29,20,30,26,26,16,27,31,37,21,
