series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Marshall Police Department,18,23,33,30,24,42,32,31,32,24,28,18,23,17,29,27,47,45,40,38,29,33,21,27,18,23,35,24,27,26,30,18,18,26,16,0,18,11,20,21,22,21,18,34,26,21,27,35,22,20,26,24,12,18,31,20,18,30,36,12,8,17,23,18,23,16,16,30,19,33,20,14,18,15,24,39,49,35,34,22,34,26,40,35,30,44,27,25,32,23,38,32,30,33,31,17,15,15,20,23,17,30,41,23,34,30,24,31,17,28,46,25,35,32,23,52,34,40,19,22,34,20,25,14,17,29,40,38,36,39,21,22,14,15,19,25,35,48,48,25,38,32,23,17,24,28,19,27,27,18,23,34,38,44,24,27,15,32,34,24,24,26,37,34,32,36,13,25,17,21,18,22,13,15,15,27,19,28,11,15,0,10,14,8,16,24,17,20,18,17,6,14,18,10,14,0,0,2,37,11,42,4,0,0,35,21,24,27,44,28,49,50,61,50,49,22,20,34,23,30,33,33,53,45,37,43,27,21,30,12,29,28,33,28,30,38,36,48,27,20,34,13,30,27,50,34,28,41,27,16,23,13,15,17,24,20,20,30,32,40,37,40,30,25,18,0,19,15,29,32,41,33,30,47,44,28,19,15,24,30,30,37,47,35,36,30,44,53,18,12,35,30,23,26,30,28,26,39,20,15,13,14,18,20,37,24,0,42,24,42,33,52,18,34,18,26,23,39,22,24,42,31,19,43,15,24,27,17,19,20,24,25,20,27,31,21,21,8,19,23,25,20,33,36,31,37,24,29,15,14,16,30,33,14,24,30,23,32,20,17,13,12,18,1,25,21,23,20,18,13,25,19,11,9,10,11,18,13,14,6,16,11,11,12,20,13,15,19,16,11,16,13,16,28,15,21,19,22,28,10,24,14,21,18,12,17,9,10,7,3,10,16,8,5,9,11,12,17,10,14,11,5,7,12,6,8,5,11,6,9,3,8,6,6,9,8,14,2,9,7,10,16,10,6,7,3,3,2,4,2,3,5,3,6,8,4,4,6,3,2,8,7,7,11,6,14,4,7,4,5,2,9,5,1,9,9,13,10,9,6,2,7,7,5,8,4,5,8,2
Marshall Police Department Clearances,10,11,11,16,14,19,14,12,10,10,14,6,10,6,12,9,15,22,24,16,15,18,14,14,12,13,15,10,15,12,11,10,7,14,7,0,5,5,12,7,8,10,8,8,9,8,18,24,12,8,20,14,7,6,12,6,11,19,19,7,5,8,16,8,13,5,8,11,9,22,9,6,13,9,17,30,37,18,21,14,23,15,27,31,21,39,19,12,16,14,20,12,15,8,12,4,10,5,12,8,7,16,29,14,16,11,8,19,8,14,27,11,17,10,9,15,13,19,11,9,16,14,14,3,10,13,9,13,11,18,9,13,4,11,8,11,13,14,13,6,6,9,11,9,9,13,11,10,8,8,5,14,18,10,9,23,6,13,15,7,6,13,9,9,8,12,6,6,8,11,7,11,8,11,12,15,12,0,8,10,0,5,7,2,11,12,14,14,8,11,3,7,14,5,11,0,0,1,15,4,12,0,0,0,15,5,8,6,12,11,15,11,30,14,24,13,7,12,11,14,11,20,24,10,14,11,13,9,18,6,7,10,16,8,15,13,12,15,7,11,16,3,18,12,24,14,10,15,5,4,12,3,3,5,12,3,5,3,12,12,11,14,11,12,10,0,19,4,12,16,13,3,7,14,19,5,4,1,9,16,16,4,10,9,12,12,12,29,3,5,11,5,8,8,13,6,7,17,6,9,4,4,5,7,12,5,0,7,6,12,12,35,10,22,8,14,13,21,7,6,12,4,2,16,5,7,8,3,4,9,9,4,6,4,15,10,7,3,9,18,8,7,20,12,6,16,14,12,6,8,9,11,14,8,8,14,9,7,7,11,7,8,8,1,15,3,11,6,4,8,10,16,9,2,7,5,11,7,6,3,10,6,6,5,14,9,8,12,7,7,7,8,10,12,11,14,13,15,15,5,17,10,7,11,5,7,2,1,3,1,1,7,2,1,2,8,8,8,6,8,4,4,7,3,3,1,4,2,5,1,0,1,5,2,5,1,4,4,2,1,2,3,8,2,4,3,3,3,1,1,4,1,2,3,1,2,5,4,0,4,2,3,5,2,7,12,7,8,2,1,6,5,9,7,4,7,12,7,4,3,2,3,5,3,9,3,6,5,3
