series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Bloomington Police Department,177,153,216,220,227,279,286,279,182,272,233,212,288,216,254,262,246,264,247,264,210,294,224,180,227,250,328,236,240,263,273,259,217,219,217,211,166,179,250,212,228,203,243,236,185,221,184,190,190,134,198,204,229,222,275,282,203,247,205,196,235,198,247,247,227,212,247,287,214,247,223,188,189,186,257,253,244,246,258,252,228,227,202,212,197,254,258,228,210,247,268,326,325,377,327,382,0,0,0,0,0,0,0,0,0,0,0,3658,316,298,286,202,306,281,335,364,315,327,254,288,270,275,312,354,317,299,303,312,315,339,345,352,321,328,389,410,375,338,355,427,359,362,355,372,314,346,349,318,368,357,371,366,329,364,348,389,309,321,358,297,340,381,347,435,314,353,320,401,303,258,308,284,324,382,315,374,327,351,377,323,297,258,331,340,356,354,346,358,328,309,302,295,272,259,289,305,340,380,340,336,330,298,267,357,244,227,255,316,296,262,298,309,237,268,244,292,248,218,231,239,272,266,327,276,233,215,205,258,225,184,211,210,226,221,208,237,204,244,228,259,167,209,216,141,219,264,0,183,244,220,184,179,173,126,171,204,228,208,212,196,222,201,192,265,222,185,205,240,239,251,222,260,198,175,230,247,213,187,204,232,216,199,276,282,221,263,252,253,215,157,200,233,235,235,247,267,247,229,290,291,233,191,247,222,258,232,266,256,245,238,236,236,229,188,221,223,226,264,240,238,249,247,208,280,220,220,275,243,261,246,306,229,201,225,213,269,239,202,204,236,254,246,252,289,267,271,261,269,218,161,208,182,252,292,260,266,261,260,236,296,251,184,211,236,232,227,228,227,185,203,213,216,214,209,211,194,218,204,208,244,195,204,204,209,211,147,190,162,194,198,202,237,197,175,171,198,208,196,152,176,169,183,194,232,201,175,196,222,231,199,222,238,221,233,265,256,205,224,208,229,207,243,205,173,154,164,199,219,209,224,249,206,192,218,200,181,211,228,202,225,233,247,202,212,231,258,230,289,243,255,216,236,227,210,265,229,266,229,270,255,247,254,272,261,256,230,212,236,232,243,215,215,193,247,216,219,218,250,193,203,155,143,156,141,157,180,190,226,68
Bloomington Police Department Clearances,61,48,57,43,46,69,47,54,43,45,41,34,39,41,42,59,48,50,41,43,39,46,38,31,69,64,56,56,53,54,63,68,60,60,49,28,37,45,66,50,45,35,49,43,36,50,42,45,42,26,48,55,60,45,45,62,44,73,65,45,52,50,67,58,51,52,63,64,40,53,53,35,47,41,59,52,64,49,49,52,34,31,41,18,39,52,63,43,47,52,58,62,78,89,94,105,0,0,0,0,0,0,0,0,0,0,0,1612,104,94,80,68,83,59,85,108,85,83,66,100,85,88,108,128,103,77,86,86,98,80,127,106,0,112,122,129,116,106,104,116,103,101,106,123,112,102,95,85,90,112,109,111,113,93,124,116,134,119,133,114,153,116,100,137,95,106,109,133,93,103,115,111,126,122,98,144,117,130,0,0,112,101,112,129,128,109,129,154,122,75,111,112,100,91,90,96,117,147,261,164,112,115,79,145,86,102,97,116,118,95,110,112,84,98,85,116,85,75,95,95,113,84,113,91,94,86,65,108,101,90,73,83,89,68,71,81,69,85,79,97,72,92,90,57,78,92,0,58,78,66,60,79,73,62,61,76,82,79,80,89,104,76,82,95,99,77,80,113,91,119,85,93,84,73,102,112,114,107,106,127,112,96,133,112,96,98,115,147,118,97,99,121,118,98,121,144,128,125,147,155,126,123,116,107,134,105,123,135,112,130,119,135,154,108,104,125,130,143,141,118,126,137,111,169,113,116,141,145,149,125,146,124,104,119,111,139,138,113,113,118,143,123,106,131,145,135,147,134,126,88,115,112,130,139,113,145,127,123,119,135,117,112,117,129,131,130,111,109,100,110,109,108,114,118,122,107,145,125,123,148,108,116,134,128,115,84,103,72,87,98,100,107,102,69,91,100,94,85,83,94,88,93,112,120,95,83,104,116,119,118,132,130,125,128,134,142,108,117,111,122,117,139,105,95,80,65,90,85,80,84,86,97,91,91,100,79,93,119,94,84,95,122,94,90,116,111,100,118,114,111,90,93,85,108,119,126,149,122,161,137,140,132,144,146,144,138,140,160,147,149,133,137,118,136,128,122,121,140,119,120,87,88,87,78,98,107,107,103,37
