series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
St. Cloud Police Department,119,140,181,198,182,181,201,213,152,208,163,156,160,131,196,179,241,199,218,196,213,257,165,199,170,168,225,222,208,171,184,217,217,209,203,203,135,164,165,170,207,190,147,196,210,180,145,160,131,125,175,202,184,176,199,211,169,202,174,150,187,181,180,191,241,220,192,195,210,183,189,189,141,177,174,175,286,195,218,210,216,218,171,181,167,194,168,181,207,169,224,189,185,199,170,172,116,157,183,215,193,219,245,218,248,237,130,183,133,135,149,169,177,192,207,236,238,223,175,152,146,145,151,242,201,219,202,260,209,254,210,159,141,196,227,235,248,224,255,271,228,250,156,146,156,197,231,210,231,204,253,254,255,280,177,203,152,164,174,212,181,251,192,208,159,132,145,57,88,0,0,0,0,0,0,0,0,0,0,0,76,116,110,53,73,79,104,82,78,75,50,36,154,131,153,176,148,199,159,226,203,228,225,206,166,233,184,206,204,218,226,260,237,233,179,224,159,187,180,216,219,211,219,197,192,192,162,180,156,172,188,177,200,198,246,224,225,208,177,157,138,178,142,165,193,199,212,198,231,249,177,163,172,155,154,213,232,213,266,285,200,235,234,196,161,155,189,185,192,219,266,251,233,221,215,179,191,162,164,212,232,244,268,277,236,289,203,168,172,107,160,185,199,195,258,275,228,182,219,148,119,128,179,188,185,209,233,215,155,188,166,137,100,97,112,145,209,203,217,241,172,187,189,168,166,125,186,187,64,205,247,246,191,18,50,164,180,165,166,214,228,188,202,213,190,197,206,159,208,114,158,160,155,170,208,206,186,153,123,132,215,162,178,223,228,273,252,246,298,243,221,197,168,171,195,195,184,192,191,241,228,223,188,151,174,152,186,184,152,214,217,264,229,204,159,143,160,133,191,151,173,183,208,182,209,192,155,152,150,117,120,176,206,175,250,199,160,174,162,171,213,200,186,174,177,175,228,270,268,274,49,213,180,136,159,148,184,197,157,159,180,209,207,179,168,156,188,199,296,237,242,228,203,223,169,169,187,146,141,164,197,201,173,189,216,180,168,177,156,131,95,157,154,180,165,151,142,176,161,125,113,117,117,111,109,101,120,104,
St. Cloud Police Department Clearances,34,41,53,44,47,58,45,50,48,62,78,71,57,58,102,85,84,64,71,78,80,78,83,100,74,63,101,74,75,63,70,83,86,81,97,94,57,91,78,71,79,59,55,72,66,51,47,73,41,42,59,67,60,46,52,54,41,42,45,42,62,57,64,53,66,50,51,60,70,56,60,64,55,65,65,60,92,53,63,74,88,97,85,70,85,83,81,70,71,73,81,62,58,55,55,66,59,58,77,66,61,73,69,55,57,87,44,77,42,50,56,65,57,74,53,62,59,68,50,62,57,58,49,68,42,51,62,65,58,67,53,65,61,56,80,57,66,74,69,65,53,62,55,44,58,73,72,59,68,62,57,64,49,60,54,59,65,65,63,63,51,59,65,51,43,48,49,46,28,0,0,0,0,0,0,0,0,0,0,0,25,19,20,8,9,11,15,17,8,8,10,8,43,44,38,45,22,26,23,40,27,29,50,45,58,77,51,69,51,40,34,57,55,53,57,68,52,59,63,53,75,70,68,60,41,50,53,51,61,62,55,58,70,49,60,44,62,50,59,56,46,52,49,58,82,73,70,50,52,70,54,48,53,39,51,51,46,45,59,62,48,58,66,59,54,57,77,46,56,54,52,59,64,68,56,64,65,73,82,95,61,59,59,71,69,74,67,70,60,48,59,68,58,48,80,63,64,57,61,62,54,52,74,67,80,70,60,65,36,60,56,52,37,35,44,47,61,46,45,61,34,50,52,54,55,46,43,53,19,49,56,63,40,5,15,56,58,51,59,83,70,66,67,77,70,81,72,73,81,43,70,70,66,58,83,79,76,67,58,75,78,64,65,82,95,76,83,87,90,84,79,77,73,60,71,78,75,68,67,83,72,67,61,61,57,57,62,67,39,68,51,70,60,51,54,50,56,53,64,68,53,51,58,54,45,75,36,55,38,38,46,49,43,47,57,57,44,52,41,55,72,63,61,50,48,22,55,50,43,52,1,33,59,45,95,37,28,25,22,39,49,36,35,32,39,34,59,50,64,59,56,57,62,62,36,83,74,60,44,51,69,68,50,50,88,92,84,59,52,45,28,25,30,108,123,118,51,30,28,17,49,10,54,19,72,41,44,37,
