series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Coon Rapids Police Department,79,89,91,128,132,145,149,182,117,145,116,99,109,97,94,127,145,198,213,195,125,142,104,138,111,147,168,161,189,229,225,248,193,182,156,138,85,84,152,166,167,206,212,198,169,185,119,154,134,138,168,136,161,164,159,149,152,185,143,102,124,128,177,143,118,179,182,217,155,180,166,170,118,145,196,184,187,182,178,199,128,181,115,147,112,151,174,190,221,174,226,186,154,165,170,170,139,131,142,160,140,227,230,119,155,172,,0,95,117,173,148,180,218,230,211,172,192,155,109,104,85,133,145,184,233,202,206,142,188,139,124,93,119,151,158,192,194,206,257,234,188,180,173,136,128,142,196,219,212,179,196,179,183,199,151,117,150,163,161,207,237,237,278,233,210,145,170,123,110,189,194,207,175,196,202,177,155,197,171,134,194,177,174,173,179,157,211,189,196,149,106,145,155,167,174,180,209,204,218,190,190,0,0,177,154,168,199,196,221,241,212,178,215,138,175,0,0,0,0,0,0,0,0,0,0,0,0,194,153,202,217,210,227,268,236,231,244,197,211,216,162,184,211,234,206,247,259,244,302,231,213,236,160,216,222,266,269,240,248,220,244,180,205,223,203,196,211,224,247,238,241,240,209,237,194,195,163,193,218,225,257,280,241,232,222,188,178,173,170,156,181,211,212,234,203,195,173,197,202,180,168,199,176,236,255,254,228,183,206,212,170,143,138,170,204,212,253,289,254,195,200,153,150,122,99,125,142,181,144,165,126,134,178,109,138,132,107,122,141,133,155,134,130,123,153,110,90,87,95,89,105,135,139,144,108,24,131,117,137,123,100,116,133,115,150,147,130,147,117,91,156,142,116,133,102,140,120,103,145,127,140,145,125,110,100,96,136,146,154,148,131,128,130,109,115,92,103,86,91,105,108,108,141,104,45,56,71,76,32,109,140,131,109,105,110,116,100,89,69,122,87,83,79,71,84,83,108,116,106,75,108,77,77,74,93,97,102,103,99,53,68,50,56,57,69,75,87,87,92,81,99,85,74,98,80,68,68,50,62,65,80,70,65,67,63,52,61,59,53,53,59,68,77,77,88,93,69,72,62,76,45,67,49,78,72,88,50,19
Coon Rapids Police Department Clearances,31,34,25,40,31,48,33,50,30,43,33,33,34,40,28,43,46,34,30,38,31,34,30,36,27,41,55,36,49,36,54,40,39,42,45,37,21,30,34,53,47,33,42,52,43,49,37,43,36,36,49,39,53,34,32,39,41,51,31,29,37,43,44,43,28,39,29,40,33,47,33,39,32,33,48,46,53,41,50,37,27,44,33,23,31,30,40,60,43,28,46,37,34,33,52,37,33,33,29,39,40,42,32,21,27,20,,0,31,27,55,39,53,39,52,33,34,41,41,21,32,32,46,56,47,35,30,43,36,55,38,33,21,30,51,53,56,38,54,67,46,12,1,0,30,43,55,54,48,39,41,41,39,32,20,20,25,33,40,45,44,46,28,42,25,26,24,33,27,29,38,39,42,30,0,41,0,29,40,25,29,54,37,48,36,37,15,35,20,23,13,10,32,36,46,41,24,40,26,41,22,43,0,0,35,25,27,35,40,29,30,27,19,39,22,32,0,0,0,0,0,0,0,0,0,0,0,0,47,46,61,56,49,46,58,54,35,31,42,46,52,38,42,48,54,40,44,45,50,47,31,47,58,42,50,47,72,58,43,45,56,58,48,74,62,55,41,52,35,47,39,54,51,41,46,35,46,44,36,48,45,45,43,40,50,45,40,45,53,48,50,37,57,46,52,37,42,50,44,59,46,48,60,39,54,47,45,53,29,36,46,40,40,29,29,58,43,50,49,54,53,50,43,41,39,31,46,38,57,56,36,48,38,63,44,66,61,44,63,73,61,72,51,64,61,82,50,41,37,55,52,54,76,63,72,44,9,54,58,69,52,63,64,66,66,84,79,69,72,58,29,63,67,38,55,49,87,59,48,64,55,54,57,41,46,30,48,51,46,57,60,42,47,44,49,67,35,45,37,35,37,28,25,37,28,16,22,22,20,8,34,58,41,30,28,5,25,20,26,24,42,24,30,12,17,12,14,16,13,13,8,15,12,5,8,6,7,11,13,11,6,12,11,14,10,12,11,14,17,13,14,11,13,12,13,22,18,12,14,17,12,20,14,25,12,17,18,18,17,14,15,15,23,17,30,31,35,33,29,35,30,20,30,30,35,21,32,19,9
