series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Maplewood Police Department,72,82,85,90,97,125,148,114,90,96,100,128,85,68,112,125,112,130,110,108,107,106,49,0,91,107,126,106,101,124,126,116,102,112,113,67,100,101,117,106,131,131,120,169,115,142,103,91,118,96,99,159,138,171,140,151,116,139,126,84,123,119,97,117,122,108,118,158,137,165,132,127,120,120,145,130,135,150,157,163,136,120,144,143,144,128,162,167,121,136,146,154,154,124,126,121,100,126,107,113,156,125,167,164,119,140,132,169,120,123,183,134,164,0,0,0,0,0,0,0,146,134,186,160,146,137,182,219,112,144,147,147,124,184,190,166,228,209,219,241,181,212,160,157,154,161,203,150,190,189,219,230,158,180,184,175,151,150,178,156,149,158,191,179,126,101,0,0,121,129,143,198,146,172,141,0,0,0,0,0,141,112,140,108,164,225,180,0,0,0,0,0,133,152,0,163,168,213,198,175,155,176,131,218,187,150,148,146,172,184,173,201,137,165,192,219,190,163,207,214,207,232,217,185,181,191,180,154,142,152,146,129,187,173,187,189,155,166,180,174,133,120,139,129,175,166,158,202,160,193,152,207,161,135,174,168,155,155,170,142,151,159,160,201,142,149,182,164,146,168,200,175,154,162,155,155,170,112,142,160,160,184,187,177,168,148,180,202,133,132,184,161,179,149,166,165,161,147,185,199,118,121,215,162,134,135,181,186,164,157,174,137,121,94,105,137,168,152,175,173,171,175,180,174,162,121,121,140,157,162,223,200,156,179,180,191,140,150,148,134,153,187,200,186,121,143,150,142,107,105,93,108,128,116,125,105,142,124,135,140,98,72,90,120,112,116,125,125,109,55,124,128,116,103,111,98,117,122,96,138,114,137,117,134,118,131,144,116,127,127,130,146,123,141,118,116,107,93,115,86,126,134,145,151,145,134,128,137,111,124,132,116,135,137,173,153,152,142,132,121,116,90,91,77,73,102,131,142,128,155,117,140,167,135,103,139,115,112,133,151,121,112,108,143,155,122,140,108,116,103,95,112,131,102,89,83,66,60,64,73,76,88,86,89,72,81,91,89,73,55,68,51,86,85,83,71,64,57,49,68,75,64,57,44,49,66,71,32,0
Maplewood Police Department Clearances,28,34,35,31,36,34,39,41,25,28,27,36,42,24,43,56,34,42,34,34,33,32,16,0,28,46,38,44,36,42,36,39,46,43,38,19,37,39,45,43,47,39,41,46,30,55,30,29,38,31,32,58,40,56,35,53,36,47,50,41,54,59,43,50,42,27,56,59,53,64,51,48,43,46,66,64,54,53,61,52,45,45,59,50,54,53,48,57,42,43,36,41,53,38,52,51,37,51,46,45,48,36,52,59,41,54,38,53,33,52,70,61,63,0,0,0,0,0,0,0,62,51,59,57,44,32,46,59,32,40,56,56,47,51,66,61,78,63,69,108,57,75,71,23,58,70,86,64,70,64,57,57,43,72,61,60,59,59,71,58,48,39,60,48,34,31,0,0,37,51,60,56,56,64,43,0,0,0,0,0,21,25,37,25,54,72,60,0,0,0,0,0,59,68,0,51,56,73,61,56,53,51,64,82,61,50,54,52,63,57,50,64,39,67,93,71,66,73,94,94,85,82,64,67,68,60,63,57,62,65,61,59,61,54,51,47,32,39,49,56,48,54,57,62,64,57,59,71,48,57,52,85,48,59,80,61,58,59,59,65,62,54,69,96,51,81,82,80,70,75,79,64,65,68,64,77,73,59,82,61,59,57,58,69,56,50,66,69,58,56,70,75,77,54,71,72,66,65,67,73,50,46,78,54,47,52,67,57,56,50,65,55,42,32,34,60,57,59,62,57,66,58,61,66,53,52,44,60,54,60,67,54,41,50,62,77,55,51,63,55,64,83,71,67,53,56,62,57,41,40,37,31,45,48,43,36,47,51,54,59,47,34,28,41,40,50,28,43,29,25,48,45,54,48,48,48,44,53,27,29,48,38,54,39,40,34,38,46,34,45,41,34,24,39,43,23,32,25,45,37,48,37,35,49,40,43,36,50,39,32,45,32,25,40,40,32,28,37,42,31,41,24,24,12,6,14,6,10,14,7,10,6,8,8,10,10,15,11,16,7,6,12,4,16,6,8,10,14,16,18,11,9,21,11,7,13,4,15,20,24,14,18,18,11,20,20,20,23,21,16,16,7,16,13,22,20,9,11,11,11,19,18,17,12,15,10,20,9,0
