series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Plymouth Police Department,48,52,55,82,64,121,118,112,86,87,66,50,61,59,72,67,75,78,85,103,73,79,77,114,93,86,99,92,77,87,102,103,97,126,92,95,50,54,102,86,105,80,87,93,87,104,95,84,90,75,81,75,82,112,150,116,99,109,73,92,37,49,98,109,107,132,134,121,94,101,101,122,90,47,108,101,102,110,137,134,108,101,95,79,67,110,129,116,115,119,108,131,114,138,125,122,129,92,86,127,113,130,122,153,127,162,112,115,82,85,103,91,98,131,146,119,126,127,77,63,149,86,77,92,107,113,140,201,122,127,101,73,81,98,104,98,123,152,181,134,149,150,99,88,86,83,66,94,123,127,125,118,133,119,85,106,88,117,103,94,99,160,134,124,98,97,94,78,83,72,77,106,97,109,109,135,79,106,116,102,85,79,86,93,108,96,91,120,88,101,99,76,74,71,81,95,98,112,115,107,109,131,120,93,112,120,74,100,127,114,133,124,125,134,95,125,89,82,98,114,127,125,145,118,140,104,104,92,103,68,89,122,110,104,98,96,114,117,86,82,83,83,97,93,102,113,141,136,119,123,61,79,85,68,84,69,107,115,114,113,69,92,91,64,78,57,59,58,98,74,104,97,111,96,83,80,131,81,95,111,154,122,90,106,116,133,89,81,98,74,71,85,98,89,99,103,83,89,87,77,84,96,74,75,92,85,76,79,71,94,76,68,84,53,66,64,72,84,67,82,80,86,99,71,63,66,58,68,121,65,79,95,73,109,64,48,65,54,66,72,91,67,94,79,89,98,72,56,55,50,61,65,90,64,63,63,85,110,63,77,71,50,65,72,88,64,82,66,70,68,76,60,56,45,48,50,78,53,74,85,61,70,66,73,62,58,62,51,67,75,71,66,66,50,64,63,61,38,51,45,55,56,64,66,56,81,57,72,43,40,43,66,68,71,74,73,74,73,58,59,58,71,44,62,61,50,91,94,70,97,77,61,67,46,69,49,64,56,87,90,60,68,85,56,74,50,66,50,64,78,68,63,64,57,50,55,48,53,46,57,67,68,60,67,41,48,53,39,52,45,60,48,66,50,56,44,59,61,55,47,43,35,50,37,46,43,54,34,9
Plymouth Police Department Clearances,13,15,13,22,17,17,17,13,11,7,7,7,11,16,19,24,18,10,13,21,15,7,3,9,17,19,16,16,12,19,10,20,14,23,8,8,12,10,31,24,16,21,13,9,14,30,16,10,17,18,17,14,14,24,17,20,17,18,13,22,0,0,3,3,3,7,8,4,1,3,1,1,1,2,4,1,0,4,5,2,0,2,0,1,5,1,5,2,1,3,2,1,3,3,1,5,8,0,5,7,8,9,4,10,6,8,7,5,2,3,5,7,18,18,16,10,13,9,8,11,19,9,10,14,10,9,14,14,19,17,19,2,14,0,13,10,6,5,28,19,17,15,15,8,20,11,12,11,26,34,23,20,23,21,17,11,20,25,21,24,19,32,16,20,14,22,23,17,19,17,12,23,13,22,22,14,15,27,19,20,6,15,22,21,22,19,12,17,19,23,16,12,18,22,25,12,23,23,17,20,16,14,21,25,25,18,15,23,35,24,27,15,21,20,24,27,23,24,27,34,32,22,22,19,16,19,18,19,20,27,24,34,30,25,24,28,31,25,15,23,28,35,25,31,21,25,23,20,19,28,18,11,18,22,18,14,19,21,15,19,10,19,24,8,16,12,13,12,14,13,24,11,15,22,9,14,9,13,17,22,24,22,16,24,19,14,16,23,19,16,16,16,24,22,25,19,16,24,25,9,13,16,12,12,17,15,18,13,7,13,15,13,12,6,16,9,13,14,8,14,15,21,15,13,13,14,8,14,15,11,13,14,10,22,10,5,9,6,12,12,26,18,16,16,18,18,17,13,13,8,16,16,27,13,15,19,14,23,10,14,15,14,24,18,16,12,20,11,10,17,18,18,19,14,13,6,11,13,16,17,13,26,20,24,16,19,22,19,26,16,11,13,18,17,11,13,11,10,15,17,19,13,16,16,17,18,14,19,14,15,11,22,22,13,18,7,15,11,13,14,9,22,14,5,2,6,8,10,7,7,3,4,8,5,5,6,1,5,3,7,4,5,5,7,10,8,12,1,3,2,6,5,7,4,2,10,2,4,1,5,9,16,3,5,5,10,8,7,7,7,9,10,10,10,17,8,7,13,9,8,11,11,17,14,20,12,7,5,3
