series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Mankato Police Department,110,127,140,122,126,168,131,138,127,169,145,99,122,99,165,135,149,120,117,99,111,103,99,138,109,100,119,118,125,115,108,102,70,141,107,106,110,109,157,154,143,124,113,115,124,125,107,110,101,92,115,121,136,100,100,131,125,145,115,98,134,117,114,138,159,123,95,103,110,121,131,128,102,127,131,136,163,164,140,137,124,167,131,107,112,119,150,135,140,121,122,148,126,163,135,114,113,126,126,168,150,140,186,213,122,159,146,113,78,116,187,129,125,127,131,139,113,144,121,112,101,137,152,119,176,197,160,183,166,209,170,100,130,121,162,167,163,160,140,149,150,207,151,120,133,130,161,140,162,146,167,146,136,155,130,133,113,141,130,100,124,121,90,126,114,138,96,115,78,86,130,133,130,145,136,116,146,156,152,121,93,132,141,124,130,117,86,118,125,157,125,99,115,95,133,118,148,129,0,150,155,161,122,135,124,163,125,127,129,146,137,122,154,141,120,129,90,101,129,141,142,115,119,142,134,144,99,85,83,103,120,116,131,102,148,136,151,120,124,148,117,112,118,108,100,117,113,138,135,126,110,109,107,83,104,143,140,141,126,117,135,142,115,114,97,106,140,109,145,129,138,175,134,130,120,112,91,104,115,136,132,108,112,165,136,145,129,99,102,87,119,115,124,133,135,155,154,128,114,121,96,73,95,91,109,109,111,129,108,112,96,102,104,102,85,125,128,111,132,148,128,125,132,99,104,95,103,97,144,119,152,157,177,125,120,115,103,95,114,128,126,112,115,129,126,130,114,103,82,61,90,83,91,82,94,139,99,147,91,93,101,93,110,108,124,84,90,126,144,143,112,117,116,92,87,82,118,66,62,88,92,87,82,85,94,63,74,84,84,91,102,116,86,103,82,88,96,79,89,93,98,90,98,121,108,104,98,116,83,78,90,81,91,112,136,163,104,107,93,83,79,81,49,50,61,71,92,79,78,79,78,67,70,55,67,78,60,64,82,89,79,82,69,79,81,48,78,87,80,83,104,93,93,66,70,62,63,43,72,89,90,97,94,101,89,124,123,108,71,69,63,82,97,80,73,120,86,97,100,90,64,41,83,80,74,103,80,69,11
Mankato Police Department Clearances,36,34,36,21,16,31,24,35,28,51,40,33,37,15,41,27,29,22,19,15,26,25,29,34,34,23,23,20,25,17,21,24,20,39,31,23,33,30,30,32,18,20,27,26,36,25,30,39,32,37,35,30,31,27,32,28,28,34,22,40,26,30,32,17,28,24,26,23,33,39,44,47,40,42,44,27,36,31,43,42,37,57,50,32,38,41,60,52,48,28,32,46,32,50,55,36,45,37,41,41,43,25,34,31,14,41,31,44,29,33,42,22,24,26,31,44,32,37,44,40,27,58,39,25,24,30,39,32,30,30,46,27,32,36,42,45,37,41,54,50,40,38,55,46,42,38,42,41,39,45,52,42,31,44,44,46,35,28,32,28,20,20,13,27,21,31,30,32,22,26,34,34,35,23,21,18,15,28,0,26,23,33,42,23,29,38,22,32,22,28,37,39,35,34,28,30,34,40,0,31,30,32,31,39,29,33,24,31,22,27,25,29,23,28,24,27,32,31,30,46,20,25,32,39,36,26,29,25,18,24,25,12,27,15,29,34,25,18,36,29,37,25,27,27,27,33,24,23,22,21,27,21,27,20,24,27,31,37,23,30,25,32,28,24,24,42,58,39,52,48,37,39,30,48,32,35,25,47,32,52,43,41,40,52,40,60,52,45,41,43,57,50,52,47,58,56,50,41,50,56,39,35,36,30,44,40,38,35,36,44,35,30,27,38,37,42,31,36,27,33,39,37,34,39,48,24,35,32,42,29,34,45,44,32,31,38,38,29,36,33,29,21,32,37,33,29,40,48,33,16,34,26,24,26,21,51,23,37,35,39,46,44,40,39,47,24,36,40,38,40,41,36,50,43,31,25,32,22,21,25,29,30,28,32,34,24,29,33,39,33,40,41,34,33,40,43,31,18,39,32,34,35,32,41,43,39,44,61,43,29,39,39,41,45,50,56,44,50,40,43,29,29,25,16,31,27,26,22,22,35,26,29,30,21,28,30,32,22,21,28,18,32,15,27,34,15,36,25,38,29,38,38,26,31,31,29,23,20,37,34,33,51,39,40,48,39,45,49,75,38,29,34,37,33,38,36,29,29,37,37,20,22,23,73,24,37,24,20,9
