series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Bemidji Police Department,58,51,58,95,95,94,98,86,78,76,59,48,69,41,68,98,125,121,117,112,91,96,53,11,53,61,62,71,76,65,107,94,75,117,100,85,54,70,85,127,139,102,93,93,84,93,61,72,65,55,80,86,104,107,90,66,98,86,61,80,84,58,80,66,88,93,101,120,88,106,82,86,68,79,93,73,118,102,135,107,82,116,63,71,83,51,90,127,103,83,59,101,98,113,72,61,102,85,78,89,88,97,95,89,82,109,66,80,49,91,91,90,92,96,125,117,70,74,72,80,69,78,82,86,109,93,109,142,96,119,65,68,55,75,82,114,105,96,117,108,81,90,75,73,63,73,68,80,102,113,135,119,120,131,82,94,69,117,100,104,91,100,100,111,94,105,77,71,66,60,63,103,85,99,108,133,68,143,71,56,63,62,71,81,91,88,99,96,90,83,64,80,70,59,83,90,84,77,88,64,84,86,62,73,47,64,78,74,63,63,77,80,73,66,59,86,57,48,94,82,92,56,78,83,68,91,74,61,69,73,84,79,72,59,98,89,85,79,63,61,45,61,83,73,74,78,104,101,100,89,82,66,59,51,61,57,82,82,122,78,81,74,75,94,73,72,64,100,83,96,78,93,89,81,65,59,49,38,65,63,85,73,79,116,91,95,85,55,62,52,44,84,77,78,72,102,96,90,69,67,49,48,60,84,75,90,75,85,78,73,92,63,55,48,52,69,93,110,91,92,80,75,83,96,68,95,87,126,87,121,100,128,105,117,104,65,56,56,59,72,89,107,107,136,113,84,96,75,66,48,94,73,77,102,137,130,100,94,53,77,70,45,83,94,113,124,137,118,106,103,87,88,80,54,55,74,63,96,79,101,80,94,71,64,95,73,61,75,91,97,103,142,114,100,107,82,61,66,77,81,120,86,75,75,76,88,89,70,62,50,68,80,69,91,97,140,129,114,71,68,76,65,67,76,71,87,87,94,107,99,72,88,91,68,70,59,81,92,113,119,103,103,96,82,81,58,68,76,78,101,89,115,112,136,104,58,66,50,59,91,94,93,89,85,83,84,42,51,42,40,39,53,55,71,55,57,69,60,47,52,44,51,41,38,67,45,44,89,15
Bemidji Police Department Clearances,18,20,13,25,28,27,30,33,17,17,28,23,37,12,19,34,40,33,23,27,31,42,18,1,24,33,32,27,24,22,38,39,32,54,36,32,22,28,22,36,26,23,29,36,22,31,22,31,24,18,27,27,29,37,24,25,24,31,27,32,23,20,31,12,33,28,16,35,22,25,28,37,26,33,40,36,60,50,60,50,39,45,29,39,42,24,42,54,45,35,22,41,23,42,39,32,42,38,45,36,25,27,33,34,30,26,26,31,24,49,37,30,22,35,42,33,25,22,25,28,23,30,28,37,37,29,35,53,38,44,23,32,0,23,24,37,28,32,44,32,23,19,29,22,26,31,18,17,38,25,38,40,38,28,26,29,33,50,50,41,20,31,21,27,17,37,22,19,19,20,31,33,19,28,33,0,23,0,29,23,20,18,28,25,30,23,23,27,16,25,19,26,22,19,29,38,13,19,30,19,22,24,15,24,18,35,52,17,25,18,25,18,22,20,18,28,22,20,28,16,19,11,11,19,12,22,28,21,25,22,41,25,26,15,22,14,14,24,8,16,14,22,31,16,15,41,28,32,22,26,25,14,24,17,18,13,15,26,24,13,22,17,32,29,28,27,27,42,26,29,25,27,25,31,21,19,21,22,32,29,34,21,14,30,31,36,32,34,24,20,19,37,26,35,37,35,28,35,34,35,27,22,21,37,25,34,25,22,16,27,29,18,26,17,18,24,34,31,40,34,27,40,36,40,30,60,49,70,44,66,39,35,37,39,39,30,26,20,26,34,45,42,46,65,46,35,36,49,48,33,63,41,37,51,65,68,43,52,30,40,33,17,42,46,65,57,75,67,54,57,41,55,52,26,23,46,29,45,29,39,46,34,32,42,48,35,27,39,50,54,64,70,63,54,72,63,40,42,54,63,74,37,30,30,45,38,45,38,44,32,31,47,38,40,37,51,44,45,46,38,53,38,43,45,32,46,29,30,39,38,20,18,42,30,25,22,30,17,33,30,39,38,32,27,40,22,34,36,38,33,34,37,48,37,39,25,23,24,25,33,35,22,23,29,30,34,19,23,20,18,21,18,15,20,20,24,18,20,19,17,24,29,11,23,30,12,16,31,2
