series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Minneapolis Police Department,1125,1165,1230,1424,1667,1758,1997,1915,1534,1851,1525,1257,1504,1258,1488,1748,1836,1942,2101,2044,1766,1890,1581,1759,1701,1602,1968,1746,1822,2007,2248,2299,2022,2214,1779,1846,1568,1480,1720,1743,1651,1730,1907,1872,1650,1710,1480,1493,1329,1138,1449,1662,1792,2039,2187,2356,2158,2136,1724,1478,1743,,,,,,,,,,,,0,0,5657,0,0,5657,0,0,5420,0,0,5421,0,0,5305,0,0,5305,0,0,5305,0,0,5308,0,0,4988,0,0,4988,0,0,4988,0,0,4988,1773,1773,1773,1773,1773,1773,1773,1773,1773,1773,1773,1776,1810,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1810,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1725,1725,0,0,0,0,0,0,0,0,0,0,0,20856,0,0,0,0,0,0,0,0,0,0,0,18112,0,0,0,0,0,0,0,0,0,0,0,16366,0,0,0,0,0,7272,0,0,0,0,0,7516,0,0,0,0,0,6399,0,0,0,0,0,8149,0,0,0,0,0,6569,0,0,0,0,0,8072,0,0,0,0,0,6331,0,0,0,0,0,6073,622,565,746,753,852,1021,983,1011,978,1019,1000,2273,802,791,879,922,1105,1109,1224,1313,1380,1326,1186,951,0,0,0,0,0,6328,0,0,0,0,0,6782,0,0,0,0,0,6035,0,0,0,0,0,7168,0,0,0,0,0,5919,0,0,0,0,0,6857,0,0,0,0,0,4923,0,0,0,0,0,6397,0,0,0,0,0,5258,0,0,0,0,0,6351,0,0,0,0,0,5488,0,0,0,0,0,6823,0,0,0,0,0,0,0,0,0,0,0,12760,986,809,838,908,1120,1225,1433,1338,1347,1245,1025,908,883,723,875,942,1185,1441,1502,1351,1276,1307,944,1051,941,621,849,945,1073,1137,1193,1177,1105,1056,1022,950,798,702,841,865,1019,1122,1139,1300,1269,1181,1039,908,909,890,1042,1084,1162,1243,1325,1258,1145,1215,1018,1005,811,778,886,804,1041,997,1150,1073,1027,1133,881,890,808,722,846,1008,1184,1356,1327,1308,1250,1233,1096,1093,1041,888,1001,890,826,796,1070,1289,1170,1203,962,895,797,709,777,753,1021,1063,1102,1131,1142,1101,1096,1035,1001,961,1061,1136,1283,1311,1442,1425,1196,1036,870,832,863,708,873,874,974,1071,1168,1113,1114,1122,988,1055,854,832,817,885,1000,1155,1174,1304,1246,1347,1058,957,914,723,824,831,1010,1165,1121,1166,321
Minneapolis Police Department Clearances,307,333,344,318,312,282,347,394,343,394,373,293,359,360,424,390,395,360,342,364,362,414,358,368,392,375,488,402,382,361,404,410,352,407,394,459,431,378,451,389,345,239,281,362,324,241,201,182,201,208,209,208,244,280,250,303,277,295,303,380,401,,,,,,,,,,,,0,0,870,0,0,0,0,0,0,0,0,0,0,0,880,0,0,880,0,0,880,0,0,881,0,0,834,0,0,834,0,0,834,0,0,836,246,246,246,246,247,247,247,247,247,247,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,137,163,163,143,149,162,179,144,123,122,168,83,121,122,97,108,75,119,116,106,113,86,152,0,0,0,0,0,611,0,0,0,0,0,708,0,0,0,0,0,737,0,0,0,0,0,606,0,0,0,0,0,567,0,0,0,0,0,703,0,0,0,0,0,1099,0,0,0,0,0,899,0,0,0,0,0,889,0,0,0,0,0,868,0,0,0,0,0,907,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,2036,216,157,131,172,171,174,186,200,162,188,134,151,178,163,118,164,184,205,195,167,179,178,150,164,178,133,116,135,147,179,153,183,156,152,131,131,135,117,136,122,125,139,100,171,143,134,107,154,153,123,156,112,173,138,140,132,134,129,90,92,80,78,104,100,124,47,76,65,60,72,60,73,57,57,85,92,83,73,90,86,76,146,84,63,73,54,50,48,33,11,15,28,16,15,27,11,13,7,20,11,18,21,13,16,15,31,14,17,10,7,37,47,33,34,41,44,29,27,35,20,27,8,20,28,17,23,26,61,48,34,39,38,33,33,37,43,41,30,46,57,50,54,49,44,48,48,48,61,62,57,68,67,37
