series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Anoka County Sheriff's Office,9,6,12,6,6,16,15,18,14,17,10,8,5,4,3,14,8,9,15,7,7,11,11,5,9,16,9,16,10,26,29,34,16,23,28,18,11,14,23,13,21,25,25,35,22,24,10,9,16,16,10,14,16,17,21,23,21,18,15,17,10,12,12,15,21,17,13,34,13,38,13,12,16,8,14,16,20,18,22,23,19,18,18,18,16,21,14,19,10,27,32,21,18,23,14,19,14,13,12,19,23,24,29,32,19,33,20,27,44,12,22,22,31,36,30,37,22,25,18,16,21,14,14,18,29,22,45,29,24,38,21,13,14,15,23,19,35,34,44,34,27,30,27,16,17,14,15,17,15,31,32,28,16,40,19,25,13,20,16,21,34,41,32,37,22,27,30,16,11,8,12,17,14,19,20,21,22,25,22,22,19,19,16,25,25,21,29,14,38,28,22,21,21,16,24,36,30,32,29,38,32,30,41,25,29,27,23,22,29,27,30,25,42,29,22,34,0,0,0,0,0,0,0,0,0,0,0,0,22,12,20,40,48,45,42,38,33,37,28,34,27,23,37,35,43,40,55,53,47,37,41,37,36,28,29,29,50,38,39,52,28,147,124,112,122,95,110,125,147,160,167,150,131,140,143,85,83,93,119,107,111,157,127,158,123,132,104,79,56,57,68,118,108,55,110,116,135,114,86,113,64,57,103,89,98,126,116,72,105,135,76,83,87,55,65,73,93,147,151,164,119,130,121,92,85,60,98,76,52,102,141,114,84,90,87,79,87,41,57,52,84,120,91,94,92,103,72,85,70,67,48,34,92,110,109,77,76,87,90,71,73,51,69,80,55,34,107,100,78,78,20,71,53,38,64,56,62,66,81,78,74,70,59,66,69,73,62,59,84,76,98,54,69,60,64,65,61,52,59,43,61,67,58,64,29,60,40,49,52,54,55,42,70,56,86,51,54,90,63,58,58,56,37,33,41,47,53,74,65,76,59,42,38,40,47,37,57,64,45,58,55,41,18,18,40,41,48,51,49,46,50,43,44,36,18,42,53,33,45,39,40,37,41,30,27,33,31,26,51,25,22,32,35,30,44,33,37,34,25,30,28,17,13,25,33,21,27,40,9
Anoka County Sheriff's Office Clearances,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,2,2,1,0,0,0,0,0,1,1,1,5,1,0,1,1,2,3,1,0,5,1,3,2,2,2,2,1,0,1,0,1,0,0,1,2,4,0,1,2,3,5,1,2,1,1,5,4,2,0,1,1,1,5,2,0,1,3,2,2,0,3,2,1,4,1,1,2,1,1,2,4,2,2,3,5,1,5,2,1,1,3,6,4,3,3,0,4,3,7,1,3,3,2,2,1,13,2,8,5,2,6,7,1,4,2,7,1,6,0,4,3,1,2,4,2,6,3,2,4,1,5,3,3,2,7,2,3,1,3,2,2,6,5,3,8,3,5,1,1,5,1,5,1,4,1,0,2,1,5,3,4,4,2,4,5,1,4,4,3,3,7,1,6,4,5,6,5,5,1,2,4,8,1,3,2,1,4,5,6,4,9,2,4,5,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,2,8,11,3,6,7,5,2,7,3,4,3,8,5,11,17,5,6,9,5,4,7,7,4,6,7,5,5,2,6,29,20,21,31,21,31,31,38,33,33,28,20,31,23,17,11,22,23,28,30,32,21,29,27,14,18,13,16,21,12,18,20,7,26,17,25,24,12,16,20,11,19,26,28,30,13,10,19,37,17,29,30,15,15,22,17,22,32,33,21,19,21,23,13,13,19,9,9,18,23,16,21,12,17,13,19,9,18,9,19,24,19,19,13,10,14,18,25,23,13,16,28,34,27,28,16,32,28,18,15,15,27,23,18,8,19,23,12,16,2,20,12,11,15,12,18,17,10,16,13,14,11,11,22,13,13,11,27,14,28,12,19,12,14,13,12,14,20,16,26,19,9,10,10,7,9,13,14,19,17,13,9,12,18,3,13,26,16,10,22,12,4,2,5,3,5,10,5,12,4,5,7,5,8,4,4,9,5,2,5,4,1,8,12,12,27,9,12,7,16,11,6,4,7,6,8,2,6,4,5,3,6,3,1,5,9,3,3,3,1,9,3,1,9,2,3,2,1,0,4,2,1,6,4,3,2,1,6
