series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Pine County Sheriff's Office,15,18,17,27,42,39,42,51,29,45,30,30,16,23,18,24,57,43,58,35,32,30,44,32,28,19,39,30,26,42,35,35,46,38,28,33,29,32,38,36,36,48,45,42,45,55,40,36,29,20,30,41,52,0,63,50,32,0,4,7,23,24,41,35,33,50,46,53,48,36,50,32,33,30,33,50,38,44,63,68,48,38,32,44,36,30,48,55,51,60,53,54,56,53,42,48,34,41,36,53,68,80,71,60,67,74,43,51,39,32,53,47,64,83,86,64,56,64,57,47,44,43,53,57,52,69,63,80,81,67,38,29,38,40,46,56,58,59,79,96,70,69,53,47,50,54,47,53,68,69,80,53,62,48,39,50,43,43,56,53,66,66,75,65,54,60,49,59,28,27,49,45,53,57,60,64,60,71,55,53,35,35,40,41,57,60,65,54,42,29,29,19,35,33,31,29,58,46,57,39,37,30,25,0,32,35,25,53,50,73,64,67,69,68,41,32,13,42,39,50,0,31,57,62,63,68,66,51,54,43,72,56,63,72,64,59,74,73,63,59,44,41,46,66,56,51,71,61,56,54,2,0,14,32,51,46,68,67,78,74,64,66,66,57,39,17,36,45,59,59,70,42,53,0,0,0,50,40,32,10,24,41,25,28,71,74,46,45,40,42,24,50,52,66,47,67,44,48,47,54,40,28,38,43,47,30,20,30,38,55,39,19,31,41,33,33,36,21,33,33,29,45,38,33,34,30,23,68,59,88,76,93,90,98,65,50,76,73,81,79,87,74,111,103,93,77,73,51,71,65,59,70,95,97,103,99,101,89,62,61,61,57,40,75,79,82,85,55,62,88,67,85,59,51,48,58,54,38,52,49,52,52,41,43,78,61,54,61,64,50,84,91,83,84,63,22,62,1,1,6,15,11,18,21,20,15,35,35,26,23,40,35,36,45,33,26,20,37,34,19,26,23,29,20,32,36,52,61,51,55,38,49,40,25,28,21,24,15,23,19,30,34,29,26,17,17,13,21,22,23,30,21,16,21,9,12,13,11,18,5,25,15,10,20,25,29,22,19,14,10,16,17,24,27,23,22,10,13,16,20,10,6,5,12,14,10,13,,
Pine County Sheriff's Office Clearances,2,4,2,12,15,4,6,7,2,4,6,6,6,10,5,7,11,10,9,4,4,3,10,5,4,3,6,8,3,5,4,1,3,11,0,10,4,5,8,7,13,9,11,0,8,15,3,11,7,8,10,14,9,0,19,10,5,0,0,2,4,5,7,7,5,10,6,7,11,5,16,5,9,5,9,7,4,15,11,17,6,5,8,8,15,12,8,20,13,9,11,9,8,11,13,9,16,14,7,9,15,20,5,13,13,11,6,8,20,17,33,18,27,33,36,31,21,19,21,22,11,17,32,24,17,22,23,20,36,25,13,6,14,12,16,23,25,24,26,29,26,20,21,13,28,20,22,13,12,15,23,16,19,20,12,15,14,19,14,17,25,20,20,18,12,15,6,14,10,9,7,9,9,10,7,11,6,15,7,8,8,6,5,3,13,15,21,16,12,15,18,10,7,13,9,3,9,10,10,11,6,4,3,0,7,5,5,13,13,7,7,5,13,10,7,1,6,11,7,5,0,5,5,10,9,7,8,13,14,9,17,8,8,21,7,12,12,7,5,5,5,9,3,9,7,6,1,3,3,2,1,0,2,1,5,8,6,8,10,4,8,7,9,7,4,2,3,2,2,3,9,4,1,0,0,0,40,32,21,9,16,20,15,9,29,30,31,24,19,22,15,17,23,11,12,12,9,14,8,13,9,5,8,6,12,17,5,4,8,13,11,4,8,11,13,25,16,8,16,6,5,31,13,17,15,15,6,20,9,13,4,17,4,12,17,15,19,14,21,11,8,8,25,18,12,19,9,12,13,17,10,11,15,12,14,9,20,13,11,8,14,15,8,14,6,15,13,10,10,9,17,14,16,11,6,16,15,7,10,15,7,12,6,17,27,23,11,15,12,10,25,17,21,20,20,17,11,0,1,2,11,8,11,16,14,11,19,12,12,6,14,13,10,9,10,8,7,16,15,15,16,8,7,5,10,18,3,2,2,0,1,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,1,0,0,,
