series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Austin Police Department,42,43,88,72,65,80,85,84,50,65,54,37,66,49,84,98,100,112,111,105,93,99,54,75,44,63,66,74,100,91,84,94,62,69,68,57,31,48,82,98,82,86,88,85,55,78,44,48,38,39,41,63,68,62,81,77,84,73,63,56,53,40,52,62,69,79,85,108,72,88,80,39,31,52,61,63,79,67,82,74,64,77,48,31,52,48,60,59,88,53,89,100,62,135,86,58,54,45,52,54,45,56,89,84,47,41,45,34,27,42,43,77,83,90,67,89,57,57,67,53,46,31,54,48,56,63,92,123,73,74,46,64,35,43,56,51,76,77,107,88,77,87,60,40,42,47,57,54,60,52,87,101,76,81,60,66,48,53,48,50,57,63,69,82,58,87,51,48,34,29,45,59,57,62,33,74,72,68,53,62,46,65,75,51,91,70,73,84,71,64,58,58,60,35,59,51,76,79,106,101,83,88,88,80,58,65,71,75,59,82,97,134,83,81,50,52,24,24,47,63,66,69,66,88,80,78,61,41,49,40,54,58,62,75,94,97,91,86,65,44,35,35,58,82,91,110,117,91,157,104,48,45,45,56,46,62,87,84,96,154,69,50,54,67,44,30,50,59,74,58,79,74,54,65,57,38,42,23,43,55,51,86,100,77,75,60,49,42,26,35,41,41,66,65,83,82,59,49,54,44,29,24,48,53,49,49,72,68,63,54,42,26,27,26,42,45,50,76,85,69,56,34,33,39,38,28,31,50,34,72,69,57,66,44,34,17,28,24,41,32,40,52,78,61,70,59,42,43,33,37,38,31,48,31,37,39,39,62,26,31,29,26,41,32,43,54,70,45,64,71,38,43,41,20,34,36,49,45,48,40,36,45,27,28,26,19,39,36,41,63,51,68,33,42,48,29,25,18,21,18,37,64,44,44,41,40,33,32,24,15,22,17,31,34,45,45,44,50,28,22,22,22,13,11,30,20,20,33,49,44,18,39,48,38,43,31,32,42,46,28,38,34,27,20,15,25,14,32,44,61,47,50,47,45,30,25,36,23,17,27,27,35,22,35,35,25,22,32,30,19,25,24,24,31,30,42,45,32,19,23,19,15,21,29,29,13,,,
Austin Police Department Clearances,21,18,28,17,27,17,16,17,15,17,9,15,22,8,22,19,14,21,26,20,29,24,23,17,14,25,23,8,15,18,15,16,9,10,13,9,9,17,19,30,17,13,14,18,12,11,13,11,16,16,14,23,16,7,17,14,19,17,24,15,11,12,16,24,16,27,17,26,16,11,11,10,8,19,18,11,18,18,24,21,14,32,10,11,24,20,27,21,28,18,21,21,19,26,23,26,15,21,16,13,17,10,20,18,18,8,13,11,11,16,16,35,36,38,29,29,19,20,16,14,13,12,18,21,20,16,20,41,34,18,11,17,8,19,22,11,14,17,23,18,14,20,19,15,21,25,27,17,22,21,39,33,35,38,22,17,17,18,18,17,18,13,22,19,10,22,20,20,11,16,16,21,24,21,16,21,24,0,20,17,10,23,25,19,25,28,22,28,25,28,17,18,28,14,16,21,12,22,33,24,28,25,25,25,19,21,22,25,20,23,27,36,24,21,14,15,12,12,19,18,17,24,16,35,21,31,22,16,20,21,17,25,19,21,28,30,26,30,27,17,18,13,30,37,37,36,29,33,56,39,16,22,20,26,12,19,33,20,27,45,25,19,26,28,18,11,23,22,23,22,36,34,18,26,32,15,20,15,21,19,26,39,37,31,29,27,23,18,11,14,15,16,27,21,31,29,14,23,23,15,15,12,22,19,18,18,23,27,27,19,11,11,11,12,20,17,11,19,15,16,17,14,13,9,17,9,15,21,7,25,22,23,27,15,12,8,16,12,15,14,14,21,30,28,34,26,15,16,13,10,17,11,17,5,10,16,15,27,12,16,19,12,20,18,20,20,29,10,36,31,16,20,16,8,16,14,20,18,14,12,15,19,11,10,10,8,19,22,17,30,17,29,8,14,13,9,7,2,7,10,19,22,17,28,19,24,11,12,12,3,5,5,9,16,9,16,10,13,5,10,7,8,5,4,8,11,5,15,14,17,3,12,26,15,11,7,16,14,17,6,7,7,10,2,5,12,7,12,21,14,17,14,14,14,8,15,13,14,5,8,7,2,6,4,2,5,6,9,9,8,9,11,8,6,14,15,12,22,2,10,9,3,6,13,16,7,,,
