series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Willmar Police Department,29,31,29,34,31,40,46,42,37,44,74,41,36,28,61,57,48,47,54,50,45,52,38,43,46,39,53,39,50,38,47,52,49,57,86,89,36,49,70,62,79,59,72,83,74,74,48,58,49,49,52,49,60,61,60,66,75,95,70,87,68,60,53,44,77,65,88,77,61,76,47,62,63,66,61,49,64,52,86,53,61,103,68,80,72,60,65,78,56,45,72,94,89,80,80,67,65,47,52,43,57,76,88,79,78,91,72,69,55,51,86,83,75,61,82,91,69,80,51,66,49,36,57,43,81,65,85,80,78,99,72,61,58,50,53,40,55,92,104,94,67,67,64,53,43,48,47,60,61,59,72,78,94,66,49,51,41,36,35,41,71,44,59,70,55,44,60,48,40,40,52,47,29,36,53,55,49,43,32,24,37,36,44,43,40,31,29,52,49,30,26,22,28,24,19,37,66,70,61,45,45,36,73,39,64,39,33,58,40,50,77,57,71,68,49,42,32,32,51,40,53,49,55,65,93,72,49,43,41,55,69,59,53,53,56,60,50,50,63,47,53,45,41,63,47,57,99,105,66,69,64,40,53,39,32,42,62,61,59,33,61,54,58,43,41,32,32,37,57,37,79,34,54,41,63,45,47,49,46,60,41,54,58,43,47,47,35,40,56,39,50,38,36,53,80,53,60,50,66,48,35,35,32,48,34,59,38,48,44,40,57,32,26,33,30,38,37,33,36,34,44,38,33,34,30,21,28,31,45,42,79,67,36,52,43,28,30,23,32,41,54,57,43,51,56,37,34,43,40,34,38,30,37,43,71,40,41,46,25,30,29,22,31,48,57,50,69,48,53,65,40,31,23,29,36,29,32,26,36,36,34,18,20,34,27,24,31,27,53,42,27,23,18,41,36,30,33,24,15,31,23,53,28,43,41,38,37,33,25,26,28,39,40,22,29,28,28,27,27,16,38,27,31,27,38,26,38,59,41,44,44,63,32,37,41,43,32,42,24,27,22,32,27,32,18,27,18,30,36,27,27,32,37,46,44,23,14,24,29,33,22,29,20,31,18,18,30,19,12,10,19,23,14,25,26,15,35,22,18,17,22,8,24,15,25,11,26,18,6
Willmar Police Department Clearances,11,19,13,13,16,20,20,19,18,19,27,10,25,10,37,23,22,23,22,20,20,17,18,14,21,19,24,11,12,13,14,11,23,21,45,44,22,23,31,22,27,16,20,18,9,15,14,20,16,23,11,20,21,19,21,17,20,27,13,19,16,27,25,11,22,13,28,24,24,16,14,16,23,27,33,20,15,7,30,19,11,38,31,36,37,34,33,33,23,19,26,27,37,35,41,25,26,13,19,20,19,16,29,29,37,38,24,32,24,26,39,35,30,17,16,24,26,24,17,30,25,16,31,23,31,28,22,20,25,16,26,20,26,25,20,17,13,29,32,35,30,26,32,24,23,34,29,29,24,27,24,28,51,19,22,27,24,22,18,19,19,14,15,18,29,23,23,21,19,19,29,26,9,16,23,13,21,0,0,15,24,16,11,13,10,8,6,2,12,7,5,5,8,4,6,14,28,24,17,12,19,17,25,20,20,17,15,28,14,17,29,28,23,33,18,24,20,14,22,15,22,23,20,28,36,26,20,24,17,22,23,23,15,16,13,16,20,20,23,21,14,15,14,22,15,18,21,19,25,23,28,16,15,13,10,13,13,13,17,14,20,16,18,13,11,8,9,15,14,10,20,6,18,17,25,17,20,21,17,24,18,17,22,17,18,21,14,11,19,13,21,16,12,20,35,28,24,22,21,22,20,9,10,19,10,18,8,12,15,9,21,18,12,20,10,17,7,7,16,9,12,18,16,14,13,7,12,11,17,10,24,20,10,19,14,9,11,12,11,17,14,17,14,23,18,17,17,21,19,15,12,11,11,14,30,22,16,14,11,9,14,10,18,18,30,13,14,17,25,32,16,18,11,20,19,14,13,18,13,15,20,7,6,19,10,13,11,10,20,18,5,8,5,16,16,18,21,14,6,11,18,20,16,18,32,26,13,18,18,14,11,22,23,11,7,11,14,17,16,10,12,8,16,10,14,7,5,19,12,10,8,16,17,11,14,9,10,9,10,10,8,5,9,14,6,11,13,9,7,15,10,12,18,8,20,9,10,18,7,15,21,16,13,9,7,4,20,16,4,6,10,8,4,10,10,5,7,8,6,6,14,6,7,5,16,3,17,9,3
