series,"01-1985","02-1985","03-1985","04-1985","05-1985","06-1985","07-1985","08-1985","09-1985","10-1985","11-1985","12-1985","01-1986","02-1986","03-1986","04-1986","05-1986","06-1986","07-1986","08-1986","09-1986","10-1986","11-1986","12-1986","01-1987","02-1987","03-1987","04-1987","05-1987","06-1987","07-1987","08-1987","09-1987","10-1987","11-1987","12-1987","01-1988","02-1988","03-1988","04-1988","05-1988","06-1988","07-1988","08-1988","09-1988","10-1988","11-1988","12-1988","01-1989","02-1989","03-1989","04-1989","05-1989","06-1989","07-1989","08-1989","09-1989","10-1989","11-1989","12-1989","01-1990","02-1990","03-1990","04-1990","05-1990","06-1990","07-1990","08-1990","09-1990","10-1990","11-1990","12-1990","01-1991","02-1991","03-1991","04-1991","05-1991","06-1991","07-1991","08-1991","09-1991","10-1991","11-1991","12-1991","01-1992","02-1992","03-1992","04-1992","05-1992","06-1992","07-1992","08-1992","09-1992","10-1992","11-1992","12-1992","01-1993","02-1993","03-1993","04-1993","05-1993","06-1993","07-1993","08-1993","09-1993","10-1993","11-1993","12-1993","01-1994","02-1994","03-1994","04-1994","05-1994","06-1994","07-1994","08-1994","09-1994","10-1994","11-1994","12-1994","01-1995","02-1995","03-1995","04-1995","05-1995","06-1995","07-1995","08-1995","09-1995","10-1995","11-1995","12-1995","01-1996","02-1996","03-1996","04-1996","05-1996","06-1996","07-1996","08-1996","09-1996","10-1996","11-1996","12-1996","01-1997","02-1997","03-1997","04-1997","05-1997","06-1997","07-1997","08-1997","09-1997","10-1997","11-1997","12-1997","01-1998","02-1998","03-1998","04-1998","05-1998","06-1998","07-1998","08-1998","09-1998","10-1998","11-1998","12-1998","01-1999","02-1999","03-1999","04-1999","05-1999","06-1999","07-1999","08-1999","09-1999","10-1999","11-1999","12-1999","01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025"
Eden Prairie Police Department,41,65,55,61,63,84,72,89,59,62,56,66,77,59,71,67,57,73,104,90,58,96,85,62,67,77,104,67,89,106,94,108,77,99,132,112,83,87,114,85,86,70,90,99,79,104,82,89,66,69,94,46,69,113,117,97,112,126,88,99,99,73,100,86,81,110,79,105,74,91,80,97,72,108,106,96,91,88,114,131,111,102,53,89,103,83,100,107,82,115,100,86,87,102,89,107,105,87,101,95,115,124,109,111,109,151,124,107,94,75,111,128,145,133,119,122,94,122,109,123,110,90,109,109,76,122,111,112,131,109,114,94,60,79,75,118,111,121,118,109,103,120,88,77,102,86,84,82,106,112,97,134,119,109,116,99,65,83,91,112,101,109,104,86,114,92,124,89,81,92,108,105,131,108,106,149,103,106,88,151,91,116,115,126,130,117,124,157,105,111,79,74,71,74,68,81,82,94,93,129,118,140,104,128,80,62,97,77,115,79,86,93,70,74,76,103,81,72,84,77,101,100,84,87,99,116,112,119,75,70,72,80,94,90,89,69,86,116,90,74,78,57,86,85,74,97,89,100,64,78,82,65,78,62,75,76,97,95,99,91,65,100,97,123,106,91,89,113,93,110,132,125,117,101,101,76,104,74,97,101,126,108,94,102,84,97,97,82,91,71,78,62,107,77,97,77,62,87,72,96,45,43,102,70,82,68,86,109,97,68,53,43,67,59,64,57,66,60,84,86,48,79,66,75,65,45,76,79,81,75,94,50,63,78,66,64,82,52,67,81,69,59,68,67,68,49,57,69,49,58,73,43,74,74,60,56,66,54,66,62,74,81,59,60,52,65,71,79,103,66,65,71,52,34,73,52,52,43,57,57,57,59,42,49,37,48,39,46,65,47,53,96,75,72,77,84,80,63,90,55,51,63,73,57,75,66,47,64,49,48,56,29,65,61,49,51,39,50,53,58,58,40,58,29,20,77,68,60,96,96,82,93,71,75,54,43,53,66,51,75,87,77,74,75,50,55,53,57,59,40,50,69,60,68,70,50,66,57,68,36,61,66,63,70,52,80,70,67,47,70,50,39,48,59,62,92,59,56,56,79,42,34,40,36,43,61,68,70,
Eden Prairie Police Department Clearances,20,25,23,19,20,29,16,35,21,25,18,19,23,17,24,20,16,15,16,26,6,13,13,10,17,20,17,12,14,23,15,25,18,29,22,8,27,35,36,25,24,19,19,49,15,33,25,15,24,22,28,13,13,23,24,24,32,26,29,41,43,23,31,27,26,22,20,35,16,31,13,28,21,40,29,26,23,16,29,18,21,15,14,27,26,26,19,21,9,22,23,24,22,42,14,17,21,12,31,25,27,46,18,18,26,23,20,20,18,15,27,22,21,26,19,19,14,30,27,20,27,23,24,23,18,22,18,26,22,36,40,27,0,23,25,25,29,22,29,27,25,21,25,32,28,32,21,13,15,29,24,15,22,15,20,16,21,20,20,35,24,22,31,14,18,26,27,15,13,23,38,28,27,23,25,26,28,0,0,46,31,35,32,38,35,33,30,21,19,23,18,20,19,6,16,14,14,4,14,15,14,18,19,31,21,25,28,18,27,16,16,18,10,18,15,27,18,16,42,26,30,22,25,29,27,30,32,35,25,23,30,10,25,13,21,18,18,20,24,19,23,12,17,19,21,20,28,26,20,13,18,14,29,19,34,33,28,21,26,17,15,21,30,25,31,31,32,42,21,29,30,29,32,28,26,21,41,30,36,40,39,28,23,24,16,22,27,32,29,25,29,36,35,24,31,22,24,25,25,20,20,20,25,22,28,16,32,22,34,23,11,24,14,15,18,12,23,20,13,6,6,8,16,13,14,5,16,22,21,22,37,13,13,26,21,14,17,21,26,26,17,18,22,21,14,25,17,20,22,21,25,20,31,28,16,19,24,17,23,23,24,21,22,23,24,26,23,29,25,23,13,37,27,18,25,19,14,17,20,25,17,16,21,19,21,24,16,18,18,20,17,23,15,28,24,23,35,28,36,32,12,18,20,17,15,10,12,16,16,12,22,8,32,25,13,19,22,14,24,22,18,12,22,11,3,17,16,21,21,20,26,19,15,15,16,9,7,5,6,6,6,13,11,23,18,9,7,14,5,8,16,5,4,11,16,18,13,17,15,17,18,15,16,29,26,26,31,32,28,38,34,14,29,31,29,32,26,31,29,43,23,15,19,20,22,31,41,28,
